YEAR,MONTH,DAY,DATE,HOUR,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2,,,
2018,2,19,19/2/2018,24,CENTRAL,118,20,94,308,0,27,8,,,
2018,2,20,20/2/2018,1,CENTRAL,121,28,98,381,1,38,10,,,
2018,2,20,20/2/2018,2,CENTRAL,108,24,75,180,2,31,6,,,
2018,2,20,20/2/2018,3,CENTRAL,115,16,69,205,0,19,6,,,
2018,2,20,20/2/2018,4,CENTRAL,111,20,66,169,0,23,5,,,
2018,2,20,20/2/2018,5,CENTRAL,114,17,59,161,0,19,5,,,
2018,2,20,20/2/2018,6,CENTRAL,108,11,57,191,0,11,6,,,
2018,2,20,20/2/2018,7,CENTRAL,100,17,69,233,0,20,6,,,
2018,2,20,20/2/2018,8,CENTRAL,124,20,88,394,0,26,9,,,
2018,2,20,20/2/2018,9,CENTRAL,137,21,107,495,1,27,11,,,
2018,2,20,20/2/2018,10,CENTRAL,148,20,133,728,1,25,16,,,
2018,2,20,20/2/2018,11,CENTRAL,151,43,148,855,1,65,32,,,
2018,2,20,20/2/2018,12,CENTRAL,106,31,115,416,1,43,13,,,
2018,2,20,20/2/2018,13,CENTRAL,114,23,135,544,1,32,20,,,
2018,2,20,20/2/2018,14,CENTRAL,114,29,98,281,4,42,14,,,
2018,2,20,20/2/2018,15,CENTRAL,96,23,80,160,14,30,6,,,
2018,2,20,20/2/2018,16,CENTRAL,107,26,93,208,12,31,7,,,
2018,2,20,20/2/2018,17,CENTRAL,118,38,87,162,13,42,7,,,
2018,2,20,20/2/2018,18,CENTRAL,88,34,99,223,13,41,7,,,
2018,2,20,20/2/2018,19,CENTRAL,90,27,87,176,22,31,5,,,
2018,2,20,20/2/2018,20,CENTRAL,98,27,73,139,22,30,4,,,
2018,2,20,20/2/2018,21,CENTRAL,96,30,71,129,21,36,5,,,
2018,2,20,20/2/2018,22,CENTRAL,85,30,72,140,25,35,5,,,
2018,2,20,20/2/2018,23,CENTRAL,81,29,63,145,28,35,5,,,
2018,2,20,20/2/2018,24,CENTRAL,76,26,62,110,32,36,4,,,
2018,2,21,21/2/2018,1,CENTRAL,67,22,N.A.,N.A.,39,29,4,,,
2018,2,21,21/2/2018,2,CENTRAL,67,14,30,46,60,18,3,,,
2018,2,21,21/2/2018,3,CENTRAL,64,13,25,38,59,20,3,,,
2018,2,21,21/2/2018,4,CENTRAL,63,N.A.,23,37,62,N.A.,3,,,
2018,2,21,21/2/2018,5,CENTRAL,64,13,24,36,62,17,3,,,
2018,2,21,21/2/2018,6,CENTRAL,65,15,29,41,60,20,4,,,
2018,2,21,21/2/2018,7,CENTRAL,68,15,52,80,48,17,4,,,
2018,2,21,21/2/2018,8,CENTRAL,74,19,81,152,22,23,6,,,
2018,2,21,21/2/2018,9,CENTRAL,80,24,96,211,19,33,6,,,
2018,2,21,21/2/2018,10,CENTRAL,90,24,79,154,25,32,4,,,
2018,2,21,21/2/2018,11,CENTRAL,92,22,83,177,15,28,5,,,
2018,2,21,21/2/2018,12,CENTRAL,84,26,71,134,25,35,5,,,
2018,2,21,21/2/2018,13,CENTRAL,104,21,67,127,34,27,5,,,
2018,2,21,21/2/2018,14,CENTRAL,90,20,63,119,35,28,4,,,
2018,2,21,21/2/2018,15,CENTRAL,86,23,74,140,33,34,4,,,
2018,2,21,21/2/2018,16,CENTRAL,86,22,78,148,29,37,5,,,
2018,2,21,21/2/2018,17,CENTRAL,83,28,67,125,34,51,4,,,
2018,2,21,21/2/2018,18,CENTRAL,86,19,78,160,27,36,4,,,
2018,2,21,21/2/2018,19,CENTRAL,92,22,88,185,22,32,5,,,
2018,2,21,21/2/2018,20,CENTRAL,86,18,75,137,33,27,4,,,
2018,2,21,21/2/2018,21,CENTRAL,84,13,50,81,45,15,3,,,
2018,2,21,21/2/2018,22,CENTRAL,81,12,46,77,51,13,3,,,
2018,2,21,21/2/2018,23,CENTRAL,76,11,45,75,54,18,3,,,
2018,2,21,21/2/2018,24,CENTRAL,72,7,44,69,57,15,3,,,
2018,2,22,22/2/2018,1,CENTRAL,69,5,25,36,70,12,3,,,
2018,2,22,22/2/2018,2,CENTRAL,71,7,24,34,70,14,3,,,
2018,2,22,22/2/2018,3,CENTRAL,72,9,18,29,73,17,3,,,
2018,2,22,22/2/2018,4,CENTRAL,69,11,16,25,71,20,3,,,
2018,2,22,22/2/2018,5,CENTRAL,71,16,15,24,69,24,3,,,
2018,2,22,22/2/2018,6,CENTRAL,71,16,25,42,58,25,3,,,
2018,2,22,22/2/2018,7,CENTRAL,75,22,38,63,43,33,3,,,
2018,2,22,22/2/2018,8,CENTRAL,79,24,65,120,23,33,4,,,
2018,2,22,22/2/2018,9,CENTRAL,85,22,84,183,21,25,4,,,
2018,2,22,22/2/2018,10,CENTRAL,85,21,75,146,25,25,4,,,
2018,2,22,22/2/2018,11,CENTRAL,86,21,77,151,27,29,4,,,
2018,2,22,22/2/2018,12,CENTRAL,92,8,60,142,22,13,3,,,
2018,2,22,22/2/2018,13,CENTRAL,119,12,66,203,10,14,5,,,
2018,2,22,22/2/2018,14,CENTRAL,121,9,80,314,2,10,9,,,
2018,2,22,22/2/2018,15,CENTRAL,129,10,83,370,2,13,10,,,
2018,2,22,22/2/2018,16,CENTRAL,125,4,68,284,1,6,8,,,
2018,2,22,22/2/2018,17,CENTRAL,129,10,81,374,1,10,10,,,
2018,2,22,22/2/2018,18,CENTRAL,128,11,95,426,1,10,13,,,
2018,2,22,22/2/2018,19,CENTRAL,146,9,119,611,1,7,16,,,
2018,2,22,22/2/2018,20,CENTRAL,140,9,96,430,1,10,12,,,
2018,2,22,22/2/2018,21,CENTRAL,137,10,65,287,1,10,8,,,
2018,2,22,22/2/2018,22,CENTRAL,131,11,65,264,0,10,7,,,
2018,2,22,22/2/2018,23,CENTRAL,124,7,63,237,1,6,6,,,
2018,2,22,22/2/2018,24,CENTRAL,120,8,55,205,2,6,6,,,
2018,2,23,23/2/2018,1,CENTRAL,115,6,52,187,1,4,6,,,
2018,2,23,23/2/2018,2,CENTRAL,112,11,42,131,1,9,4,,,
2018,2,23,23/2/2018,3,CENTRAL,111,N.A.,37,102,2,N.A.,4,,,
2018,2,23,23/2/2018,4,CENTRAL,105,N.A.,32,89,3,N.A.,3,,,
2018,2,23,23/2/2018,5,CENTRAL,101,N.A.,30,68,6,N.A.,3,,,
2018,2,23,23/2/2018,6,CENTRAL,101,N.A.,41,113,2,N.A.,4,,,
2018,2,23,23/2/2018,7,CENTRAL,110,N.A.,52,226,1,N.A.,8,,,
2018,2,23,23/2/2018,8,CENTRAL,116,4,54,238,2,2,8,,,
2018,2,23,23/2/2018,9,CENTRAL,114,5,66,248,3,3,7,,,
2018,2,23,23/2/2018,10,CENTRAL,117,6,50,179,5,5,6,,,
2018,2,23,23/2/2018,11,CENTRAL,114,10,60,216,6,10,7,,,
2018,2,23,23/2/2018,12,CENTRAL,125,12,62,178,10,12,6,,,
2018,2,23,23/2/2018,13,CENTRAL,135,12,69,178,12,13,5,,,
2018,2,23,23/2/2018,14,CENTRAL,112,14,53,109,30,16,4,,,
2018,2,23,23/2/2018,15,CENTRAL,108,10,70,134,38,12,4,,,
2018,2,23,23/2/2018,16,CENTRAL,97,11,80,158,37,12,5,,,
2018,2,23,23/2/2018,17,CENTRAL,100,7,86,168,32,10,5,,,
2018,2,23,23/2/2018,18,CENTRAL,108,14,109,238,21,19,7,,,
2018,2,23,23/2/2018,19,CENTRAL,107,20,111,275,21,26,7,,,
2018,2,23,23/2/2018,20,CENTRAL,107,18,106,213,23,25,6,,,
2018,2,23,23/2/2018,21,CENTRAL,95,17,69,111,40,21,4,,,
2018,2,23,23/2/2018,22,CENTRAL,97,16,78,127,36,23,5,,,
2018,2,23,23/2/2018,23,CENTRAL,88,16,75,126,39,23,5,,,
2018,2,23,23/2/2018,24,CENTRAL,81,16,60,90,51,22,4,,,
2018,2,24,24/2/2018,1,CENTRAL,77,15,41,59,64,25,4,,,
2018,2,24,24/2/2018,2,CENTRAL,73,19,30,42,73,26,4,,,
2018,2,24,24/2/2018,3,CENTRAL,72,16,27,41,77,24,4,,,
2018,2,24,24/2/2018,4,CENTRAL,72,20,27,39,80,29,3,,,
2018,2,24,24/2/2018,5,CENTRAL,76,15,34,48,70,22,4,,,
2018,2,24,24/2/2018,6,CENTRAL,78,13,32,44,68,20,4,,,
2018,2,24,24/2/2018,7,CENTRAL,78,13,48,72,54,18,4,,,
2018,2,24,24/2/2018,8,CENTRAL,77,16,63,97,43,20,4,,,
2018,2,24,24/2/2018,9,CENTRAL,79,15,85,147,25,19,4,,,
2018,2,24,24/2/2018,10,CENTRAL,89,14,82,143,27,19,4,,,
2018,2,24,24/2/2018,11,CENTRAL,93,15,92,176,27,22,6,,,
2018,2,24,24/2/2018,12,CENTRAL,97,24,86,172,32,31,6,,,
2018,2,24,24/2/2018,13,CENTRAL,92,19,80,140,40,26,5,,,
2018,2,24,24/2/2018,14,CENTRAL,147,17,92,173,35,24,5,,,
2018,2,24,24/2/2018,15,CENTRAL,96,13,96,189,30,20,5,,,
2018,2,24,24/2/2018,16,CENTRAL,90,15,88,168,30,22,5,,,
2018,2,24,24/2/2018,17,CENTRAL,97,14,99,169,25,21,5,,,
2018,2,24,24/2/2018,18,CENTRAL,101,14,91,157,27,22,5,,,
2018,2,24,24/2/2018,19,CENTRAL,105,18,108,214,16,25,6,,,
2018,2,24,24/2/2018,20,CENTRAL,148,25,111,203,13,34,9,,,
2018,2,24,24/2/2018,21,CENTRAL,127,30,125,237,9,40,9,,,
2018,2,24,24/2/2018,22,CENTRAL,110,33,112,192,27,46,6,,,
2018,2,24,24/2/2018,23,CENTRAL,109,32,92,137,45,41,5,,,
2018,2,24,24/2/2018,24,CENTRAL,104,31,106,181,23,42,6,,,
2018,2,25,25/2/2018,1,CENTRAL,98,32,91,142,26,45,6,,,
2018,2,25,25/2/2018,2,CENTRAL,91,27,70,95,43,40,5,,,
2018,2,25,25/2/2018,3,CENTRAL,83,28,62,85,44,38,4,,,
2018,2,25,25/2/2018,4,CENTRAL,84,22,58,88,49,33,4,,,
2018,2,25,25/2/2018,5,CENTRAL,91,22,55,75,42,32,4,,,
2018,2,25,25/2/2018,6,CENTRAL,89,24,61,88,25,33,4,,,
2018,2,25,25/2/2018,7,CENTRAL,88,25,65,104,30,33,4,,,
2018,2,25,25/2/2018,8,CENTRAL,98,27,88,165,10,31,5,,,
2018,2,25,25/2/2018,9,CENTRAL,107,28,110,276,4,36,7,,,
2018,2,25,25/2/2018,10,CENTRAL,114,32,123,377,2,44,14,,,
2018,2,25,25/2/2018,11,CENTRAL,107,36,111,215,13,48,8,,,
2018,2,25,25/2/2018,12,CENTRAL,116,38,125,319,8,47,10,,,
2018,2,25,25/2/2018,13,CENTRAL,114,45,89,168,28,57,10,,,
2018,2,25,25/2/2018,14,CENTRAL,119,55,100,163,36,68,14,,,
2018,2,25,25/2/2018,15,CENTRAL,128,63,96,149,48,81,8,,,
2018,2,25,25/2/2018,16,CENTRAL,126,82,86,137,41,104,7,,,
2018,2,25,25/2/2018,17,CENTRAL,126,71,76,124,32,86,7,,,
2018,2,25,25/2/2018,18,CENTRAL,128,58,76,162,11,74,6,,,
2018,2,25,25/2/2018,19,CENTRAL,123,43,84,209,3,54,7,,,
2018,2,25,25/2/2018,20,CENTRAL,128,32,101,312,1,40,8,,,
2018,2,25,25/2/2018,21,CENTRAL,126,28,99,318,1,37,9,,,
2018,2,25,25/2/2018,22,CENTRAL,103,16,61,137,9,21,5,,,
2018,2,25,25/2/2018,23,CENTRAL,96,7,43,88,20,6,4,,,
2018,2,25,25/2/2018,24,CENTRAL,89,8,44,80,28,12,4,,,
2018,2,26,26/2/2018,1,CENTRAL,91,14,45,81,23,19,4,,,
2018,2,26,26/2/2018,2,CENTRAL,94,14,23,43,26,17,3,,,
2018,2,26,26/2/2018,3,CENTRAL,90,6,21,37,28,7,3,,,
2018,2,26,26/2/2018,4,CENTRAL,86,4,21,36,30,6,3,,,
2018,2,26,26/2/2018,5,CENTRAL,86,10,24,45,26,11,3,,,
2018,2,26,26/2/2018,6,CENTRAL,89,11,27,52,23,13,3,,,
2018,2,26,26/2/2018,7,CENTRAL,87,13,38,79,15,16,4,,,
2018,2,26,26/2/2018,8,CENTRAL,96,10,61,174,5,13,6,,,
2018,2,26,26/2/2018,9,CENTRAL,102,13,75,288,3,20,8,,,
2018,2,26,26/2/2018,10,CENTRAL,110,12,88,302,3,21,8,,,
2018,2,26,26/2/2018,11,CENTRAL,104,10,84,262,5,14,6,,,
2018,2,26,26/2/2018,12,CENTRAL,111,10,82,247,7,12,7,,,
2018,2,26,26/2/2018,13,CENTRAL,94,11,70,179,15,14,5,,,
2018,2,26,26/2/2018,14,CENTRAL,97,19,76,174,16,25,5,,,
2018,2,26,26/2/2018,15,CENTRAL,107,25,79,193,17,37,6,,,
2018,2,26,26/2/2018,16,CENTRAL,103,25,78,166,18,35,5,,,
2018,2,26,26/2/2018,17,CENTRAL,94,21,83,166,21,28,5,,,
2018,2,26,26/2/2018,18,CENTRAL,96,16,88,189,21,23,6,,,
2018,2,26,26/2/2018,19,CENTRAL,99,14,109,257,15,21,8,,,
2018,2,26,26/2/2018,20,CENTRAL,96,16,88,197,21,27,7,,,
2018,2,26,26/2/2018,21,CENTRAL,101,18,72,116,38,23,5,,,
2018,2,26,26/2/2018,22,CENTRAL,95,18,73,117,37,23,4,,,
2018,2,26,26/2/2018,23,CENTRAL,81,13,73,141,38,19,5,,,
2018,2,26,26/2/2018,24,CENTRAL,78,12,56,85,55,20,4,,,
2018,2,27,27/2/2018,1,CENTRAL,72,14,49,77,55,26,4,,,
2018,2,27,27/2/2018,2,CENTRAL,65,14,37,58,65,24,4,,,
2018,2,27,27/2/2018,3,CENTRAL,63,12,38,66,61,26,5,,,
2018,2,27,27/2/2018,4,CENTRAL,59,14,22,38,73,32,4,,,
2018,2,27,27/2/2018,5,CENTRAL,61,10,19,28,79,22,4,,,
2018,2,27,27/2/2018,6,CENTRAL,60,14,21,30,78,23,3,,,
2018,2,27,27/2/2018,7,CENTRAL,63,16,38,58,59,25,4,,,
2018,2,27,27/2/2018,8,CENTRAL,76,19,84,167,20,32,6,,,
2018,2,27,27/2/2018,9,CENTRAL,85,20,104,250,11,36,8,,,
2018,2,27,27/2/2018,10,CENTRAL,91,24,105,252,13,39,8,,,
2018,2,27,27/2/2018,11,CENTRAL,99,27,104,266,16,41,8,,,
2018,2,27,27/2/2018,12,CENTRAL,101,26,117,333,10,40,9,,,
2018,2,27,27/2/2018,13,CENTRAL,100,27,120,336,12,44,10,,,
2018,2,27,27/2/2018,14,CENTRAL,96,29,114,228,18,46,7,,,
2018,2,27,27/2/2018,15,CENTRAL,107,29,131,289,11,46,7,,,
2018,2,27,27/2/2018,16,CENTRAL,104,23,136,333,7,38,9,,,
2018,2,27,27/2/2018,17,CENTRAL,108,22,130,305,7,38,8,,,
2018,2,27,27/2/2018,18,CENTRAL,131,22,134,328,5,38,8,,,
2018,2,27,27/2/2018,19,CENTRAL,116,21,131,401,4,34,10,,,
2018,2,27,27/2/2018,20,CENTRAL,130,18,118,307,2,24,8,,,
2018,2,27,27/2/2018,21,CENTRAL,121,20,112,281,1,26,8,,,
2018,2,27,27/2/2018,22,CENTRAL,116,18,108,215,6,25,7,,,
2018,2,27,27/2/2018,23,CENTRAL,102,26,84,143,34,31,5,,,
2018,2,27,27/2/2018,24,CENTRAL,89,24,89,140,31,28,7,,,
2018,2,28,28/2/2018,1,CENTRAL,87,22,76,119,35,29,6,,,
2018,2,28,28/2/2018,2,CENTRAL,83,22,65,115,35,30,6,,,
2018,2,28,28/2/2018,3,CENTRAL,87,19,74,140,30,28,6,,,
2018,2,28,28/2/2018,4,CENTRAL,78,17,45,66,53,26,4,,,
2018,2,28,28/2/2018,5,CENTRAL,76,15,45,66,53,24,4,,,
2018,2,28,28/2/2018,6,CENTRAL,78,14,54,80,35,22,4,,,
2018,2,28,28/2/2018,7,CENTRAL,77,12,64,104,34,22,4,,,
2018,2,28,28/2/2018,8,CENTRAL,89,7,92,185,14,20,5,,,
2018,2,28,28/2/2018,9,CENTRAL,114,19,145,476,2,37,11,,,
2018,2,28,28/2/2018,10,CENTRAL,139,29,139,578,1,52,20,,,
2018,2,28,28/2/2018,11,CENTRAL,136,34,153,651,1,54,N.A.,,,
2018,2,28,28/2/2018,12,CENTRAL,138,38,149,512,3,58,N.A.,,,
2018,2,28,28/2/2018,13,CENTRAL,120,26,124,339,3,39,N.A.,,,
2018,2,28,28/2/2018,14,CENTRAL,116,27,132,390,2,36,N.A.,,,
2018,2,28,28/2/2018,15,CENTRAL,118,31,146,534,1,53,18,,,
2018,2,28,28/2/2018,16,CENTRAL,130,36,147,527,1,74,21,,,
2018,2,28,28/2/2018,17,CENTRAL,130,35,148,560,1,72,28,,,
2018,2,28,28/2/2018,18,CENTRAL,146,35,148,630,1,68,24,,,
2018,2,28,28/2/2018,19,CENTRAL,163,39,187,915,1,71,30,,,
2018,2,28,28/2/2018,20,CENTRAL,170,45,188,962,1,79,39,,,
2018,2,28,28/2/2018,21,CENTRAL,136,54,155,637,1,80,32,,,
2018,2,28,28/2/2018,22,CENTRAL,142,51,135,605,1,76,33,,,
2018,2,28,28/2/2018,23,CENTRAL,171,49,136,651,1,66,32,,,
2018,2,28,28/2/2018,24,CENTRAL,180,47,129,617,0,62,24,,,
2018,3,1,1/3/2018,1,CENTRAL,149,49,166,1134,1,77,40,,,
2018,3,1,1/3/2018,2,CENTRAL,165,52,138,904,1,92,35,,,
2018,3,1,1/3/2018,3,CENTRAL,143,47,133,786,1,64,36,,,
2018,3,1,1/3/2018,4,CENTRAL,125,46,113,696,1,64,33,,,
2018,3,1,1/3/2018,5,CENTRAL,118,41,104,495,0,53,33,,,
2018,3,1,1/3/2018,6,CENTRAL,125,47,97,430,1,56,39,,,
2018,3,1,1/3/2018,7,CENTRAL,134,39,87,413,1,50,21,,,
2018,3,1,1/3/2018,8,CENTRAL,133,41,112,650,0,53,27,,,
2018,3,1,1/3/2018,9,CENTRAL,112,47,89,346,0,54,24,,,
2018,3,1,1/3/2018,10,CENTRAL,125,41,94,380,1,44,20,,,
2018,3,1,1/3/2018,11,CENTRAL,117,41,108,401,2,50,18,,,
2018,3,1,1/3/2018,12,CENTRAL,112,38,129,379,4,49,16,,,
2018,3,1,1/3/2018,13,CENTRAL,109,32,92,239,10,47,12,,,
2018,3,1,1/3/2018,14,CENTRAL,103,31,101,209,17,40,7,,,
2018,3,1,1/3/2018,15,CENTRAL,101,39,122,233,13,49,8,,,
2018,3,1,1/3/2018,16,CENTRAL,115,41,128,261,13,55,6,,,
2018,3,1,1/3/2018,17,CENTRAL,105,46,139,298,8,61,7,,,
2018,3,1,1/3/2018,18,CENTRAL,105,45,114,250,17,59,6,,,
2018,3,1,1/3/2018,19,CENTRAL,105,36,123,260,13,46,6,,,
2018,3,1,1/3/2018,20,CENTRAL,115,37,101,164,36,42,5,,,
2018,3,1,1/3/2018,21,CENTRAL,122,47,98,129,56,52,6,,,
2018,3,1,1/3/2018,22,CENTRAL,116,65,96,125,56,73,7,,,
2018,3,1,1/3/2018,23,CENTRAL,106,61,102,157,40,68,6,,,
2018,3,1,1/3/2018,24,CENTRAL,94,57,73,103,50,64,5,,,
2018,3,2,2/3/2018,1,CENTRAL,92,48,63,89,64,54,4,,,
2018,3,2,2/3/2018,2,CENTRAL,91,55,53,81,74,64,4,,,
2018,3,2,2/3/2018,3,CENTRAL,83,46,40,64,65,49,3,,,
2018,3,2,2/3/2018,4,CENTRAL,80,31,44,74,59,30,3,,,
2018,3,2,2/3/2018,5,CENTRAL,80,26,23,32,83,29,3,,,
2018,3,2,2/3/2018,6,CENTRAL,81,24,28,37,78,29,3,,,
2018,3,2,2/3/2018,7,CENTRAL,84,17,54,77,56,23,4,,,
2018,3,2,2/3/2018,8,CENTRAL,85,12,75,118,40,18,5,,,
2018,3,2,2/3/2018,9,CENTRAL,95,14,103,207,21,21,6,,,
2018,3,2,2/3/2018,10,CENTRAL,101,20,99,189,21,29,6,,,
2018,3,2,2/3/2018,11,CENTRAL,109,17,97,190,24,30,7,,,
2018,3,2,2/3/2018,12,CENTRAL,107,19,110,239,22,37,8,,,
2018,3,2,2/3/2018,13,CENTRAL,113,20,95,163,33,38,7,,,
2018,3,2,2/3/2018,14,CENTRAL,114,24,93,161,33,37,7,,,
2018,3,2,2/3/2018,15,CENTRAL,106,20,100,175,29,40,7,,,
2018,3,2,2/3/2018,16,CENTRAL,112,21,114,207,29,37,8,,,
2018,3,2,2/3/2018,17,CENTRAL,116,24,140,266,18,39,10,,,
2018,3,2,2/3/2018,18,CENTRAL,122,34,158,292,11,53,13,,,
2018,3,2,2/3/2018,19,CENTRAL,121,34,172,397,9,53,13,,,
2018,3,2,2/3/2018,20,CENTRAL,118,31,134,226,21,47,9,,,
2018,3,2,2/3/2018,21,CENTRAL,104,31,119,172,21,48,15,,,
2018,3,2,2/3/2018,22,CENTRAL,103,33,108,159,23,48,15,,,
2018,3,2,2/3/2018,23,CENTRAL,105,29,95,137,30,46,15,,,
2018,3,2,2/3/2018,24,CENTRAL,107,30,88,135,30,50,7,,,
2018,3,3,3/3/2018,1,CENTRAL,99,32,75,118,36,58,6,,,
2018,3,3,3/3/2018,2,CENTRAL,93,26,67,98,37,65,6,,,
2018,3,3,3/3/2018,3,CENTRAL,98,26,75,116,28,66,6,,,
2018,3,3,3/3/2018,4,CENTRAL,100,28,67,99,29,60,6,,,
2018,3,3,3/3/2018,5,CENTRAL,93,24,56,89,40,41,6,,,
2018,3,3,3/3/2018,6,CENTRAL,92,24,58,86,35,39,6,,,
2018,3,3,3/3/2018,7,CENTRAL,87,27,68,107,31,50,6,,,
2018,3,3,3/3/2018,8,CENTRAL,96,28,88,163,4,56,10,,,
2018,3,3,3/3/2018,9,CENTRAL,96,36,85,162,10,68,8,,,
2018,3,3,3/3/2018,10,CENTRAL,106,42,85,179,8,64,9,,,
2018,3,3,3/3/2018,11,CENTRAL,111,54,91,209,6,68,15,,,
2018,3,3,3/3/2018,12,CENTRAL,111,66,85,181,8,76,12,,,
2018,3,3,3/3/2018,13,CENTRAL,120,67,95,199,9,75,10,,,
2018,3,3,3/3/2018,14,CENTRAL,118,53,84,159,14,59,8,,,
2018,3,3,3/3/2018,15,CENTRAL,128,49,104,241,6,57,12,,,
2018,3,3,3/3/2018,16,CENTRAL,114,48,100,237,7,57,10,,,
2018,3,3,3/3/2018,17,CENTRAL,103,45,91,173,11,52,8,,,
2018,3,3,3/3/2018,18,CENTRAL,113,52,88,161,10,53,8,,,
2018,3,3,3/3/2018,19,CENTRAL,116,53,92,188,6,57,9,,,
2018,3,3,3/3/2018,20,CENTRAL,118,57,94,193,5,68,9,,,
2018,3,3,3/3/2018,21,CENTRAL,112,46,81,130,16,61,8,,,
2018,3,3,3/3/2018,22,CENTRAL,104,44,68,100,29,65,7,,,
2018,3,3,3/3/2018,23,CENTRAL,116,49,85,156,13,68,10,,,
2018,3,3,3/3/2018,24,CENTRAL,110,47,87,249,6,56,14,,,
2018,3,4,4/3/2018,1,CENTRAL,103,47,79,201,6,52,11,,,
2018,3,4,4/3/2018,2,CENTRAL,106,46,70,168,6,48,10,,,
2018,3,4,4/3/2018,3,CENTRAL,97,45,58,112,12,46,8,,,
2018,3,4,4/3/2018,4,CENTRAL,93,36,37,59,31,46,7,,,
2018,3,4,4/3/2018,5,CENTRAL,89,N.A.,33,50,26,N.A.,7,,,
2018,3,4,4/3/2018,6,CENTRAL,88,N.A.,51,109,8,N.A.,8,,,
2018,3,4,4/3/2018,7,CENTRAL,86,17,43,98,7,17,8,,,
2018,3,4,4/3/2018,8,CENTRAL,172,18,65,280,1,15,12,,,
2018,3,4,4/3/2018,9,CENTRAL,193,28,65,304,1,28,13,,,
2018,3,4,4/3/2018,10,CENTRAL,175,25,62,263,1,26,14,,,
2018,3,4,4/3/2018,11,CENTRAL,126,24,49,152,5,25,9,,,
2018,3,4,4/3/2018,12,CENTRAL,154,15,47,146,6,15,9,,,
2018,3,4,4/3/2018,13,CENTRAL,158,12,51,166,6,12,9,,,
2018,3,4,4/3/2018,14,CENTRAL,137,12,48,123,9,14,8,,,
2018,3,4,4/3/2018,15,CENTRAL,161,17,54,144,9,18,9,,,
2018,3,4,4/3/2018,16,CENTRAL,158,18,54,141,5,18,9,,,
2018,3,4,4/3/2018,17,CENTRAL,168,20,49,131,8,20,9,,,
2018,3,4,4/3/2018,18,CENTRAL,180,20,50,138,7,19,9,,,
2018,3,4,4/3/2018,19,CENTRAL,167,20,50,125,6,20,8,,,
2018,3,4,4/3/2018,20,CENTRAL,170,18,51,120,9,18,8,,,
2018,3,4,4/3/2018,21,CENTRAL,126,18,48,112,9,15,8,,,
2018,3,4,4/3/2018,22,CENTRAL,81,15,48,119,9,13,8,,,
2018,3,4,4/3/2018,23,CENTRAL,83,14,42,97,7,12,8,,,
2018,3,4,4/3/2018,24,CENTRAL,82,N.A.,47,129,5,N.A.,9,,,
2018,3,5,5/3/2018,1,CENTRAL,81,13,48,152,3,11,10,,,
2018,3,5,5/3/2018,2,CENTRAL,75,N.A.,33,81,11,N.A.,8,,,
2018,3,5,5/3/2018,3,CENTRAL,72,N.A.,24,53,19,N.A.,8,,,
2018,3,5,5/3/2018,4,CENTRAL,70,N.A.,34,86,13,N.A.,8,,,
2018,3,5,5/3/2018,5,CENTRAL,83,N.A.,50,209,0,N.A.,22,,,
2018,3,5,5/3/2018,6,CENTRAL,85,N.A.,43,154,0,N.A.,17,,,
2018,3,5,5/3/2018,7,CENTRAL,100,N.A.,58,288,1,N.A.,15,,,
2018,3,5,5/3/2018,8,CENTRAL,119,20,77,444,1,19,17,,,
2018,3,5,5/3/2018,9,CENTRAL,127,22,112,637,1,23,24,,,
2018,3,5,5/3/2018,10,CENTRAL,130,30,105,663,1,33,32,,,
2018,3,5,5/3/2018,11,CENTRAL,128,N.A.,114,614,1,N.A.,33,,,
2018,3,5,5/3/2018,12,CENTRAL,141,N.A.,108,675,2,N.A.,36,,,
2018,3,5,5/3/2018,13,CENTRAL,113,N.A.,65,306,3,N.A.,26,,,
2018,3,5,5/3/2018,14,CENTRAL,83,N.A.,40,120,12,N.A.,N.A.,,,
2018,3,5,5/3/2018,15,CENTRAL,82,14,53,172,6,18,N.A.,,,
2018,3,5,5/3/2018,16,CENTRAL,100,17,65,309,3,23,N.A.,,,
2018,3,5,5/3/2018,17,CENTRAL,118,25,77,465,1,48,N.A.,,,
2018,3,5,5/3/2018,18,CENTRAL,118,17,85,535,2,39,N.A.,,,
2018,3,5,5/3/2018,19,CENTRAL,150,28,116,746,1,59,N.A.,,,
2018,3,5,5/3/2018,20,CENTRAL,167,30,127,835,1,60,30,,,
2018,3,5,5/3/2018,21,CENTRAL,144,34,99,569,1,56,30,,,
2018,3,5,5/3/2018,22,CENTRAL,133,34,94,549,1,46,43,,,
2018,3,5,5/3/2018,23,CENTRAL,143,37,103,701,1,47,42,,,
2018,3,5,5/3/2018,24,CENTRAL,150,37,128,1046,1,46,47,,,
2018,3,6,6/3/2018,1,CENTRAL,133,50,102,775,1,55,38,,,
2018,3,6,6/3/2018,2,CENTRAL,130,45,80,605,1,49,34,,,
2018,3,6,6/3/2018,3,CENTRAL,121,36,76,524,1,38,28,,,
2018,3,6,6/3/2018,4,CENTRAL,108,24,65,424,1,26,29,,,
2018,3,6,6/3/2018,5,CENTRAL,108,27,51,341,1,28,20,,,
2018,3,6,6/3/2018,6,CENTRAL,90,19,42,195,5,21,11,,,
2018,3,6,6/3/2018,7,CENTRAL,80,19,25,42,41,31,1,,,
